time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,impact
4/8/2020 11:50,5.0,6,7,-1.0,5.0,4.0,14,5.4
4/8/2020 11:50,6.0,6,7,-1.0,4.0,5.0,14,5.6
4/8/2020 11:50,6.0,6,7,-1.0,5.0,3.0,14,5.4
4/8/2020 11:50,5.0,8,7,-1.0,4.0,4.0,14,5.6
4/8/2020 11:50,5.0,6,7,-1.0,6.0,4.0,14,5.6
4/8/2020 11:50,5.0,7,6,-1.0,6.0,5.0,14,5.8
4/8/2020 11:50,6.0,6,7,-1.0,6.0,4.0,14,5.8
4/8/2020 11:50,6.0,7,7,-1.0,5.0,4.0,14,5.8
4/8/2020 11:50,3.0,3,3,-1.0,3.0,2.0,15,2.8
4/8/2020 11:50,4.0,3,2,-1.0,2.0,4.0,15,3.0
4/8/2020 11:50,4.0,5,4,-1.0,2.0,4.0,15,3.8
4/8/2020 11:50,5.0,3,3,-1.0,3.0,3.0,15,3.4
4/8/2020 11:50,4.0,2,2,-1.0,1.0,2.0,15,2.2
4/8/2020 11:50,3.0,4,2,-1.0,2.0,3.0,15,2.8
4/8/2020 11:50,3.0,3,2,-1.0,1.0,4.0,15,2.6
4/8/2020 11:50,3.0,3,2,-1.0,1.0,2.0,15,2.2
4/8/2020 11:50,2.0,4,4,-1.0,1.0,3.0,15,2.8
4/8/2020 11:50,2.0,2,3,-1.0,2.0,4.0,15,2.6
4/8/2020 11:50,2.0,3,1,1.0,2.0,2.0,16,1.8333333333333333
4/8/2020 11:50,2.0,3,2,2.0,3.0,2.0,16,2.3333333333333335
4/8/2020 11:50,1.0,8,5,-1.0,3.0,2.0,17,3.8
4/8/2020 11:50,1.0,8,5,-1.0,2.0,2.0,17,3.6
4/8/2020 11:50,1.0,7,6,-1.0,2.0,1.0,17,3.4
4/8/2020 11:50,1.0,7,7,-1.0,3.0,2.0,17,4.0
4/8/2020 11:50,0.0,7,7,-1.0,3.0,2.0,17,3.8
4/8/2020 11:50,1.0,7,5,-1.0,3.0,3.0,17,3.8
4/8/2020 11:50,1.0,7,7,-1.0,3.0,2.0,17,4.0
4/8/2020 11:50,0.0,8,5,-1.0,3.0,2.0,17,3.6
4/8/2020 11:50,0.0,6,7,-1.0,2.0,2.0,17,3.4
4/8/2020 11:50,0.0,7,7,-1.0,3.0,2.0,17,3.8
4/8/2020 11:50,3.0,7,4,-1.0,6.0,4.0,18,4.8
4/8/2020 11:50,2.0,7,3,-1.0,4.0,4.0,18,4.0
4/8/2020 11:50,3.0,7,4,-1.0,4.0,4.0,18,4.4
4/8/2020 11:50,3.0,7,4,-1.0,6.0,5.0,18,5.0
4/8/2020 11:50,4.0,7,5,-1.0,6.0,5.0,18,5.4
4/8/2020 11:50,2.0,6,3,-1.0,6.0,4.0,18,4.2
4/8/2020 11:50,3.0,7,5,-1.0,5.0,4.0,18,4.8
4/8/2020 11:50,3.0,8,5,-1.0,4.0,3.0,18,4.6
4/8/2020 11:50,2.0,7,5,-1.0,5.0,5.0,18,4.8
4/8/2020 11:50,3.0,7,3,-1.0,5.0,5.0,18,4.6
4/8/2020 11:50,3.0,7,4,-1.0,6.0,4.0,18,4.8
4/8/2020 11:50,3.0,7,4,-1.0,5.0,4.0,18,4.6
4/8/2020 11:50,4.0,7,4,-1.0,5.0,5.0,18,5.0
4/8/2020 11:50,3.0,7,4,-1.0,5.0,3.0,18,4.4
4/8/2020 11:50,3.0,5,4,-1.0,4.0,4.0,18,4.0
4/8/2020 11:50,2.0,6,6,-1.0,5.0,4.0,18,4.6
4/8/2020 11:50,4.0,6,4,-1.0,5.0,3.0,18,4.4
4/8/2020 11:50,3.0,7,4,-1.0,5.0,5.0,18,4.8
4/8/2020 11:50,4.0,8,3,-1.0,4.0,4.0,18,4.6
4/8/2020 11:50,3.0,7,5,-1.0,4.0,5.0,18,4.8
4/8/2020 11:50,2.0,6,4,-1.0,4.0,4.0,18,4.0
4/8/2020 11:50,3.0,8,4,-1.0,5.0,5.0,18,5.0
4/8/2020 11:50,3.0,6,4,-1.0,5.0,6.0,18,4.8
4/8/2020 11:50,3.0,8,5,-1.0,5.0,4.0,18,5.0
4/8/2020 11:50,1.0,2,2,-1.0,2.0,3.0,19,2.0
4/8/2020 11:50,1.0,1,2,-1.0,1.0,3.0,19,1.6
4/8/2020 11:50,2.0,3,2,-1.0,3.0,4.0,19,2.8
4/8/2020 11:50,1.0,3,2,-1.0,3.0,4.0,19,2.6
4/8/2020 11:50,5.0,4,5,-1.0,5.0,-1.0,13,4.75
4/8/2020 11:50,6.0,6,6,-1.0,5.0,-1.0,13,5.75
4/8/2020 11:50,4.0,6,4,-1.0,6.0,-1.0,13,5.0
4/8/2020 11:50,5.0,6,4,6.0,4.0,-1.0,16,5.0
4/8/2020 11:50,5.0,6,6,5.0,4.0,-1.0,16,5.2
4/8/2020 11:50,6.0,4,5,5.0,3.0,-1.0,16,4.6
4/8/2020 11:50,6.0,4,5,4.0,4.0,-1.0,16,4.6
4/8/2020 11:50,4.0,6,4,5.0,3.0,-1.0,16,4.4
4/8/2020 11:50,4.0,6,5,6.0,4.0,-1.0,16,5.0
4/8/2020 11:50,5.0,5,5,5.0,4.0,-1.0,16,4.8
4/8/2020 11:50,5.0,5,6,-1.0,3.0,3.0,4,4.4
4/8/2020 11:50,6.0,4,5,-1.0,4.0,3.0,4,4.4
4/8/2020 11:50,8.0,8,8,-1.0,6.0,2.0,8,6.4
4/8/2020 11:50,6.0,8,8,-1.0,6.0,2.0,8,6.0
4/8/2020 11:50,7.0,8,8,-1.0,6.0,2.0,8,6.2
4/8/2020 11:50,7.0,8,7,-1.0,6.0,3.0,8,6.2
4/8/2020 11:50,10.0,8,9,-1.0,7.0,2.0,8,7.2
4/8/2020 11:50,8.0,8,8,-1.0,6.0,1.0,8,6.2
4/8/2020 11:50,8.0,9,9,-1.0,5.0,2.0,8,6.6
4/8/2020 11:50,10.0,8,8,-1.0,6.0,2.0,8,6.8
4/8/2020 11:50,8.0,7,8,-1.0,6.0,2.0,8,6.2
4/8/2020 11:50,7.0,7,8,-1.0,6.0,3.0,8,6.2
4/8/2020 11:50,8.0,8,8,-1.0,7.0,2.0,8,6.6
4/8/2020 11:50,8.0,8,8,-1.0,6.0,2.0,8,6.4
4/8/2020 11:50,8.0,9,8,-1.0,6.0,1.0,8,6.4
4/8/2020 11:50,8.0,8,8,-1.0,6.0,3.0,8,6.6
4/8/2020 11:50,9.0,8,9,-1.0,6.0,2.0,8,6.8
4/8/2020 11:50,8.0,9,8,-1.0,7.0,3.0,8,7.0
4/8/2020 11:50,8.0,8,8,-1.0,6.0,2.0,8,6.4
4/8/2020 11:50,8.0,9,9,-1.0,7.0,2.0,8,7.0
4/8/2020 11:50,7.0,8,7,-1.0,6.0,0.0,8,5.6
4/8/2020 11:50,7.0,8,9,-1.0,6.0,1.0,8,6.2
4/8/2020 11:50,7.0,7,8,-1.0,6.0,2.0,8,6.0
4/8/2020 11:50,8.0,8,9,-1.0,7.0,2.0,8,6.8
4/8/2020 11:50,8.0,9,7,-1.0,6.0,1.0,8,6.2
4/8/2020 11:50,8.0,8,8,-1.0,6.0,4.0,8,6.8
4/8/2020 11:50,8.0,7,8,-1.0,6.0,3.0,8,6.4
4/8/2020 11:50,8.0,8,7,-1.0,7.0,3.0,8,6.6
4/8/2020 11:50,7.0,9,8,-1.0,6.0,1.0,8,6.2
4/8/2020 11:50,7.0,7,9,-1.0,5.0,3.0,8,6.2
4/8/2020 11:50,9.0,9,8,-1.0,6.0,2.0,8,6.8
4/8/2020 11:50,6.0,9,9,-1.0,6.0,2.0,8,6.4
4/8/2020 11:50,8.0,7,8,-1.0,5.0,2.0,8,6.0
4/8/2020 11:50,8.0,9,8,-1.0,7.0,2.0,8,6.8
4/8/2020 11:50,8.0,8,7,-1.0,6.0,2.0,8,6.2
4/8/2020 11:50,9.0,8,9,-1.0,6.0,2.0,8,6.8
4/8/2020 11:50,9.0,8,9,-1.0,6.0,1.0,8,6.6
4/8/2020 11:50,9.0,7,8,-1.0,6.0,2.0,8,6.4
4/8/2020 11:50,8.0,9,9,-1.0,7.0,1.0,8,6.8
4/8/2020 11:50,8.0,8,8,-1.0,7.0,2.0,8,6.6
4/8/2020 11:50,8.0,8,8,-1.0,7.0,2.0,8,6.6
4/8/2020 11:50,10.0,10,8,-1.0,8.0,2.0,8,7.6
4/8/2020 11:50,2.0,2,5,4.0,1.0,0.0,1,2.3333333333333335
4/8/2020 11:50,1.0,2,3,4.0,2.0,0.0,1,2.0
4/8/2020 11:50,3.0,5,5,-1.0,1.0,0.0,2,2.8
4/8/2020 11:50,2.0,3,5,-1.0,1.0,0.0,2,2.2
4/8/2020 11:50,3.0,4,5,-1.0,2.0,1.0,2,3.0
4/8/2020 11:50,3.0,3,5,-1.0,0.0,0.0,2,2.2
4/8/2020 11:50,3.0,4,5,-1.0,1.0,0.0,2,2.6
4/8/2020 11:50,3.0,4,5,-1.0,1.0,0.0,2,2.6
4/8/2020 11:50,2.0,4,4,-1.0,0.0,0.0,2,2.0
4/8/2020 11:50,2.0,5,4,-1.0,2.0,0.0,2,2.6
4/8/2020 11:50,3.0,3,6,-1.0,0.0,0.0,2,2.4
4/8/2020 11:50,3.0,4,5,-1.0,0.0,0.0,2,2.4
4/8/2020 11:50,5.0,6,6,-1.0,5.0,0.0,4,4.4
4/8/2020 11:50,5.0,5,5,-1.0,5.0,0.0,4,4.0
4/8/2020 11:50,6.0,5,5,-1.0,3.0,0.0,4,3.8
4/8/2020 11:50,6.0,4,5,-1.0,4.0,0.0,4,3.8
4/8/2020 11:50,4.0,6,3,1.0,3.0,1.0,5,3.0
4/8/2020 11:50,3.0,6,5,0.0,4.0,0.0,5,3.0
4/8/2020 11:50,3.0,6,4,1.0,3.0,1.0,5,3.0
4/8/2020 11:50,4.0,7,4,1.0,2.0,1.0,5,3.1666666666666665
4/8/2020 11:50,3.0,7,4,1.0,3.0,0.0,5,3.0
4/8/2020 11:50,4.0,6,3,2.0,3.0,0.0,5,3.0
4/8/2020 11:50,3.0,3,2,2.0,1.0,0.0,6,1.8333333333333333
4/8/2020 11:50,2.0,1,1,1.0,3.0,0.0,6,1.3333333333333333
4/8/2020 11:50,0.0,2,4,2.0,3.0,0.0,6,1.8333333333333333
4/8/2020 11:50,2.0,1,3,2.0,2.0,0.0,6,1.6666666666666667
4/8/2020 11:50,8.0,7,9,-1.0,6.0,0.0,8,6.0
4/8/2020 11:50,7.0,7,8,-1.0,6.0,0.0,8,5.6
4/8/2020 11:50,8.0,6,7,-1.0,6.0,0.0,8,5.4
4/8/2020 11:50,8.0,7,7,-1.0,6.0,0.0,8,5.6
4/8/2020 11:50,7.0,7,7,-1.0,5.0,0.0,8,5.2
4/8/2020 11:50,6.0,7,7,-1.0,5.0,1.0,8,5.2
4/8/2020 11:50,8.0,9,6,-1.0,4.0,0.0,8,5.4
4/8/2020 11:50,7.0,6,6,-1.0,4.0,0.0,8,4.6
4/8/2020 11:50,7.0,7,7,-1.0,6.0,1.0,8,5.6
4/8/2020 11:50,6.0,7,6,-1.0,4.0,1.0,8,4.8
4/8/2020 11:50,8.0,7,8,-1.0,5.0,0.0,8,5.6
4/8/2020 11:50,6.0,7,8,0.0,5.0,0.0,8,4.333333333333333
4/8/2020 11:50,7.0,7,7,-1.0,5.0,0.0,8,5.2
4/8/2020 11:50,7.0,7,6,-1.0,5.0,0.0,8,5.0
4/8/2020 11:50,7.0,8,8,-1.0,6.0,0.0,8,5.8
4/8/2020 11:50,7.0,6,6,4.0,7.0,0.0,9,5.0
4/8/2020 11:50,7.0,7,7,4.0,5.0,0.0,9,5.0
4/8/2020 11:50,8.0,7,8,5.0,6.0,1.0,9,5.833333333333333
4/8/2020 11:50,8.0,7,7,6.0,7.0,0.0,9,5.833333333333333
4/8/2020 11:50,7.0,7,8,4.0,6.0,0.0,9,5.333333333333333
4/8/2020 11:50,6.0,8,6,4.0,5.0,0.0,9,4.833333333333333
4/8/2020 11:50,7.0,8,7,5.0,6.0,0.0,9,5.5
4/8/2020 11:50,6.0,7,8,6.0,5.0,0.0,9,5.333333333333333
4/8/2020 11:50,8.0,7,7,5.0,5.0,0.0,9,5.333333333333333
4/8/2020 11:50,7.0,6,7,5.0,5.0,1.0,9,5.166666666666667
4/8/2020 11:50,6.0,9,4,4.0,5.0,0.0,11,4.666666666666667
4/8/2020 11:50,6.0,9,6,5.0,3.0,0.0,11,4.833333333333333
4/8/2020 11:50,6.0,9,5,5.0,5.0,0.0,11,5.0
4/8/2020 11:50,3.0,6,6,-1.0,3.0,1.0,12,3.8
4/8/2020 11:50,7.0,7,7,-1.0,7.0,0.0,14,5.6
4/8/2020 11:50,7.0,6,7,-1.0,6.0,0.0,14,5.2
4/8/2020 11:50,6.0,6,7,-1.0,4.0,1.0,14,4.8
4/8/2020 11:50,6.0,7,8,-1.0,6.0,0.0,14,5.4
4/8/2020 11:50,6.0,8,8,-1.0,6.0,0.0,14,5.6
4/8/2020 11:50,7.0,7,7,-1.0,4.0,0.0,14,5.0
4/8/2020 11:50,3.0,2,4,-1.0,2.0,0.0,15,2.2
4/8/2020 11:50,4.0,3,3,-1.0,2.0,0.0,15,2.4
4/8/2020 11:50,3.0,3,3,-1.0,3.0,0.0,15,2.4
4/8/2020 11:50,3.0,3,2,-1.0,1.0,0.0,15,1.8
4/8/2020 11:50,3.0,4,4,-1.0,2.0,1.0,15,2.8
4/8/2020 11:50,2.0,1,2,1.0,0.0,-1.0,16,1.2
4/8/2020 11:50,2.0,3,1,2.0,1.0,1.0,16,1.6666666666666667
4/8/2020 11:50,2.0,2,1,1.0,0.0,1.0,16,1.1666666666666667
4/8/2020 11:50,0.0,6,6,-1.0,2.0,0.0,17,2.8
4/8/2020 11:50,0.0,6,5,-1.0,3.0,1.0,17,3.0
4/8/2020 11:50,0.0,6,6,-1.0,2.0,-1.0,17,3.5
4/8/2020 11:50,1.0,7,7,-1.0,4.0,0.0,17,3.8
4/8/2020 11:50,1.0,8,6,-1.0,3.0,0.0,17,3.6
4/8/2020 11:50,2.0,6,5,-1.0,3.0,0.0,17,3.2
4/8/2020 11:50,1.0,7,4,8.0,3.0,1.0,17,4.0
4/8/2020 11:50,2.0,6,6,-1.0,3.0,1.0,17,3.6
4/8/2020 11:50,0.0,6,6,-1.0,3.0,0.0,17,3.0
4/8/2020 11:50,4.0,7,3,-1.0,6.0,1.0,18,4.2
4/8/2020 11:50,4.0,6,4,-1.0,6.0,0.0,18,4.0
4/8/2020 11:50,3.0,7,4,-1.0,5.0,0.0,18,3.8
4/8/2020 11:50,0.0,2,3,-1.0,3.0,0.0,19,1.6
4/8/2020 11:50,0.0,2,2,-1.0,3.0,0.0,19,1.4
4/8/2020 11:50,2.0,2,3,-1.0,3.0,0.0,19,2.0
4/8/2020 11:55,1.0,4,1,-1.0,8.0,-1.0,2,3.5
4/8/2020 11:55,10.0,3,6,3.0,4.0,1.0,6,4.5
4/8/2020 11:55,3.0,10,10,7.0,5.0,-1.0,6,7.0
4/8/2020 11:55,2.0,9,10,8.0,9.0,-1.0,6,7.6
4/8/2020 11:55,4.0,3,3,-1.0,6.0,-1.0,8,4.0
4/8/2020 11:55,6.0,10,10,6.0,7.0,-1.0,11,7.8
4/8/2020 11:55,4.0,10,1,-1.0,2.0,-1.0,18,4.25
4/8/2020 11:55,2.0,1,5,3.0,2.0,2.0,1,2.5
4/8/2020 11:55,1.0,0,5,2.0,1.0,1.0,1,1.6666666666666667
4/8/2020 11:55,1.0,0,5,2.0,3.0,1.0,1,2.0
4/8/2020 11:55,2.0,4,4,-1.0,1.0,2.0,2,2.6
4/8/2020 11:55,3.0,4,4,-1.0,2.0,2.0,2,3.0
4/8/2020 11:55,3.0,4,6,-1.0,2.0,2.0,2,3.4
4/8/2020 11:55,3.0,5,5,-1.0,1.0,2.0,2,3.2
4/8/2020 11:55,3.0,3,4,-1.0,2.0,1.0,2,2.6
4/8/2020 11:55,3.0,4,4,-1.0,0.0,2.0,2,2.6
4/8/2020 11:55,3.0,3,6,-1.0,1.0,1.0,2,2.8
4/8/2020 11:55,3.0,4,5,-1.0,1.0,2.0,2,3.0
4/8/2020 11:55,3.0,3,5,-1.0,0.0,2.0,2,2.6
4/8/2020 11:55,3.0,3,5,-1.0,1.0,0.0,2,2.4
4/8/2020 11:55,3.0,6,4,-1.0,1.0,2.0,2,3.2
4/8/2020 11:55,3.0,4,4,-1.0,1.0,3.0,2,3.0
4/8/2020 11:55,2.0,4,6,-1.0,1.0,3.0,2,3.2
4/8/2020 11:55,3.0,6,5,-1.0,1.0,2.0,2,3.4
4/8/2020 11:55,2.0,3,4,-1.0,1.0,1.0,2,2.2
4/8/2020 11:55,3.0,4,5,-1.0,2.0,1.0,2,3.0
4/8/2020 11:55,3.0,4,6,-1.0,1.0,3.0,2,3.4
4/8/2020 11:55,4.0,4,2,-1.0,2.0,7.0,4,3.8
4/8/2020 11:55,3.0,4,3,-1.0,2.0,7.0,4,3.8
4/8/2020 11:55,4.0,3,2,-1.0,1.0,6.0,4,3.2
4/8/2020 11:55,4.0,4,2,-1.0,3.0,6.0,4,3.8
4/8/2020 11:55,6.0,2,5,-1.0,2.0,6.0,4,4.2
4/8/2020 11:55,3.0,6,4,0.0,3.0,2.0,5,3.0
4/8/2020 11:55,4.0,8,3,0.0,4.0,1.0,5,3.3333333333333335
4/8/2020 11:55,4.0,7,4,1.0,3.0,1.0,5,3.3333333333333335
4/8/2020 11:55,3.0,2,3,2.0,3.0,1.0,6,2.3333333333333335
4/8/2020 11:55,1.0,1,3,1.0,3.0,4.0,6,2.1666666666666665
4/8/2020 11:55,3.0,2,2,1.0,2.0,2.0,6,2.0
4/8/2020 11:55,2.0,3,2,3.0,2.0,2.0,6,2.3333333333333335
4/8/2020 11:55,3.0,2,3,3.0,1.0,3.0,6,2.5
4/8/2020 11:55,7.0,6,7,-1.0,6.0,3.0,8,5.8
4/8/2020 11:55,8.0,7,7,-1.0,5.0,1.0,8,5.6
4/8/2020 11:55,8.0,7,8,-1.0,6.0,2.0,8,6.2
4/8/2020 11:55,7.0,7,6,-1.0,5.0,1.0,8,5.2
4/8/2020 11:55,7.0,6,8,-1.0,5.0,3.0,8,5.8
4/8/2020 11:55,7.0,7,7,-1.0,6.0,3.0,8,6.0
4/8/2020 11:55,8.0,6,7,-1.0,5.0,2.0,8,5.6
4/8/2020 11:55,6.0,7,7,-1.0,5.0,1.0,8,5.2
4/8/2020 11:55,8.0,7,8,-1.0,5.0,2.0,8,6.0
4/8/2020 11:55,7.0,7,7,-1.0,5.0,1.0,8,5.4
4/8/2020 11:55,6.0,7,6,-1.0,5.0,2.0,8,5.2
4/8/2020 11:55,7.0,7,8,-1.0,6.0,2.0,8,6.0
4/8/2020 11:55,7.0,6,7,-1.0,5.0,2.0,8,5.4
4/8/2020 11:55,8.0,7,7,2.0,5.0,2.0,8,5.166666666666667
4/8/2020 11:55,6.0,8,8,-1.0,5.0,2.0,8,5.8
4/8/2020 11:55,8.0,6,7,-1.0,6.0,2.0,8,5.8
4/8/2020 11:55,8.0,7,6,-1.0,5.0,1.0,8,5.4
4/8/2020 11:55,8.0,7,6,-1.0,4.0,3.0,8,5.6
4/8/2020 11:55,7.0,7,6,-1.0,6.0,1.0,8,5.4
4/8/2020 11:55,6.0,8,7,-1.0,6.0,3.0,8,6.0
4/8/2020 11:55,7.0,6,7,-1.0,6.0,1.0,8,5.4
4/8/2020 11:55,6.0,7,7,-1.0,6.0,1.0,8,5.4
4/8/2020 11:55,7.0,7,8,-1.0,6.0,1.0,8,5.8
4/8/2020 11:55,7.0,5,8,-1.0,5.0,3.0,8,5.6
4/8/2020 11:55,7.0,7,7,-1.0,5.0,1.0,8,5.4
4/8/2020 11:55,7.0,7,8,-1.0,5.0,1.0,8,5.6
4/8/2020 11:55,6.0,8,8,-1.0,6.0,1.0,8,5.8
4/8/2020 11:55,8.0,7,7,-1.0,6.0,2.0,8,6.0
4/8/2020 11:55,6.0,8,5,-1.0,5.0,2.0,8,5.2
4/8/2020 11:55,7.0,8,8,-1.0,5.0,3.0,8,6.2
4/8/2020 11:55,7.0,7,8,-1.0,6.0,4.0,8,6.4
4/8/2020 11:55,8.0,7,6,-1.0,5.0,2.0,8,5.6
4/8/2020 11:55,7.0,8,7,-1.0,6.0,2.0,8,6.0
4/8/2020 11:55,7.0,7,7,-1.0,5.0,2.0,8,5.6
4/8/2020 11:55,7.0,8,8,-1.0,6.0,3.0,8,6.4
4/8/2020 11:55,6.0,8,7,-1.0,5.0,2.0,8,5.6
4/8/2020 11:55,6.0,7,8,-1.0,5.0,2.0,8,5.6
4/8/2020 11:55,7.0,8,8,-1.0,5.0,2.0,8,6.0
4/8/2020 11:55,7.0,6,6,-1.0,5.0,3.0,8,5.4
4/8/2020 11:55,7.0,7,8,-1.0,5.0,1.0,8,5.6
4/8/2020 11:55,7.0,7,7,-1.0,5.0,2.0,8,5.6
4/8/2020 11:55,7.0,7,6,-1.0,6.0,3.0,8,5.8
4/8/2020 11:55,8.0,7,7,-1.0,6.0,2.0,8,6.0
4/8/2020 11:55,6.0,8,6,-1.0,5.0,1.0,8,5.2
4/8/2020 11:55,6.0,6,9,4.0,6.0,2.0,9,5.5
4/8/2020 11:55,7.0,8,6,5.0,6.0,1.0,9,5.5
4/8/2020 11:55,6.0,7,6,4.0,6.0,2.0,9,5.166666666666667
4/8/2020 11:55,6.0,5,7,5.0,5.0,1.0,9,4.833333333333333
4/8/2020 11:55,7.0,8,8,4.0,6.0,1.0,9,5.666666666666667
4/8/2020 11:55,7.0,6,6,6.0,6.0,0.0,9,5.166666666666667
4/8/2020 11:55,7.0,7,7,6.0,5.0,1.0,9,5.5
4/8/2020 11:55,6.0,7,9,4.0,5.0,1.0,9,5.333333333333333
4/8/2020 11:55,7.0,8,6,4.0,6.0,2.0,9,5.5
4/8/2020 11:55,7.0,7,7,6.0,5.0,1.0,9,5.5
4/8/2020 11:55,8.0,6,9,4.0,5.0,1.0,9,5.5
4/8/2020 11:55,8.0,7,6,4.0,6.0,0.0,9,5.166666666666667
4/8/2020 11:55,6.0,8,7,6.0,6.0,1.0,9,5.666666666666667
4/8/2020 11:55,6.0,6,6,5.0,6.0,0.0,9,4.833333333333333
4/8/2020 11:55,7.0,7,8,5.0,6.0,0.0,9,5.5
4/8/2020 11:55,7.0,7,6,5.0,6.0,1.0,9,5.333333333333333
4/8/2020 11:55,7.0,9,7,5.0,5.0,0.0,9,5.5
4/8/2020 11:55,8.0,7,7,6.0,5.0,1.0,9,5.666666666666667
4/8/2020 11:55,7.0,6,6,4.0,7.0,1.0,9,5.166666666666667
4/8/2020 11:55,7.0,6,6,4.0,7.0,1.0,9,5.166666666666667
4/8/2020 11:55,8.0,7,6,6.0,6.0,1.0,9,5.666666666666667
4/8/2020 11:55,7.0,7,8,5.0,6.0,1.0,9,5.666666666666667
4/8/2020 11:55,5.0,9,5,3.0,6.0,3.0,11,5.166666666666667
4/8/2020 11:55,5.0,9,6,4.0,6.0,2.0,11,5.333333333333333
4/8/2020 11:55,6.0,10,5,3.0,5.0,2.0,11,5.166666666666667
4/8/2020 11:55,6.0,9,4,4.0,6.0,2.0,11,5.166666666666667
4/8/2020 11:55,6.0,10,5,4.0,4.0,2.0,11,5.166666666666667
4/8/2020 11:55,5.0,9,5,4.0,4.0,4.0,11,5.166666666666667
4/8/2020 11:55,5.0,9,6,4.0,5.0,3.0,11,5.333333333333333
4/8/2020 11:55,6.0,9,5,2.0,5.0,3.0,11,5.0
4/8/2020 11:55,6.0,10,5,4.0,5.0,3.0,11,5.5
4/8/2020 11:55,6.0,10,5,4.0,5.0,3.0,11,5.5
4/8/2020 11:55,6.0,9,6,2.0,5.0,3.0,11,5.166666666666667
4/8/2020 11:55,5.0,9,6,5.0,5.0,4.0,11,5.666666666666667
4/8/2020 11:55,6.0,8,5,3.0,5.0,3.0,11,5.0
4/8/2020 11:55,7.0,9,4,3.0,5.0,3.0,11,5.166666666666667
4/8/2020 11:55,7.0,10,5,3.0,5.0,2.0,11,5.333333333333333
4/8/2020 11:55,3.0,5,4,-1.0,3.0,6.0,12,4.2
4/8/2020 11:55,3.0,4,5,-1.0,2.0,4.0,12,3.6
4/8/2020 11:55,3.0,6,3,-1.0,2.0,5.0,12,3.8
4/8/2020 11:55,3.0,5,4,-1.0,3.0,5.0,12,4.0
4/8/2020 11:55,4.0,7,4,-1.0,3.0,5.0,12,4.6
4/8/2020 11:55,3.0,6,4,-1.0,3.0,5.0,12,4.2
4/8/2020 11:55,3.0,6,3,-1.0,5.0,5.0,12,4.4
4/8/2020 11:55,4.0,4,4,-1.0,2.0,4.0,12,3.6
4/8/2020 11:55,3.0,6,5,-1.0,3.0,5.0,12,4.4
4/8/2020 11:55,3.0,6,5,-1.0,2.0,4.0,12,4.0
4/8/2020 11:55,2.0,5,4,-1.0,4.0,5.0,12,4.0
4/8/2020 11:55,4.0,6,4,-1.0,3.0,5.0,12,4.4
4/8/2020 11:55,4.0,6,4,-1.0,3.0,5.0,12,4.4
4/8/2020 11:55,3.0,6,4,-1.0,3.0,5.0,12,4.2
4/8/2020 11:55,2.0,6,4,-1.0,4.0,4.0,12,4.0
4/8/2020 11:55,3.0,6,4,-1.0,4.0,5.0,12,4.4
4/8/2020 11:55,2.0,6,3,-1.0,2.0,4.0,12,3.4
4/8/2020 11:55,3.0,6,3,-1.0,4.0,6.0,12,4.4
4/8/2020 11:55,3.0,6,4,-1.0,4.0,4.0,12,4.2
4/8/2020 11:55,3.0,6,3,-1.0,4.0,5.0,12,4.2
4/8/2020 11:55,7.0,7,9,-1.0,4.0,3.0,14,6.0
4/8/2020 11:55,7.0,6,7,-1.0,6.0,3.0,14,5.8
4/8/2020 11:55,7.0,8,7,-1.0,5.0,3.0,14,6.0
4/8/2020 11:55,6.0,7,7,-1.0,6.0,4.0,14,6.0
4/8/2020 11:55,5.0,7,7,-1.0,5.0,4.0,14,5.6
4/8/2020 11:55,7.0,7,8,-1.0,6.0,4.0,14,6.4
4/8/2020 11:55,6.0,7,7,-1.0,4.0,4.0,14,5.6
4/8/2020 11:55,7.0,7,7,-1.0,4.0,5.0,14,6.0
4/8/2020 11:55,6.0,8,7,-1.0,6.0,4.0,14,6.2
4/8/2020 11:55,6.0,9,6,-1.0,4.0,4.0,14,5.8
4/8/2020 11:55,5.0,6,7,-1.0,5.0,3.0,14,5.2
4/8/2020 11:55,6.0,7,7,-1.0,5.0,5.0,14,6.0
4/8/2020 11:55,5.0,8,7,-1.0,5.0,3.0,14,5.6
4/8/2020 11:55,7.0,6,7,-1.0,5.0,3.0,14,5.6
4/8/2020 11:55,3.0,3,3,-1.0,2.0,3.0,15,2.8
4/8/2020 11:55,4.0,2,2,-1.0,1.0,3.0,15,2.4
4/8/2020 11:55,3.0,3,3,-1.0,2.0,2.0,15,2.6
4/8/2020 11:55,3.0,4,3,-1.0,1.0,3.0,15,2.8
4/8/2020 11:55,3.0,3,3,-1.0,3.0,3.0,15,3.0
4/8/2020 11:55,2.0,3,2,-1.0,3.0,3.0,15,2.6
4/8/2020 11:55,3.0,3,2,-1.0,2.0,3.0,15,2.6
4/8/2020 11:55,2.0,4,3,-1.0,3.0,3.0,15,3.0
4/8/2020 11:55,5.0,3,4,-1.0,2.0,2.0,15,3.2
4/8/2020 11:55,3.0,4,3,-1.0,3.0,3.0,15,3.2
4/8/2020 11:55,2.0,1,3,-1.0,2.0,3.0,15,2.2
4/8/2020 11:55,3.0,4,3,-1.0,2.0,4.0,15,3.2
4/8/2020 11:55,0.0,6,6,-1.0,2.0,2.0,17,3.2
4/8/2020 11:55,2.0,7,6,-1.0,4.0,2.0,17,4.2
